sku,category_id,"name",description,price,brand,spec_json,created_at,updated_at
SKU00071,21,"Adhesivo de Montaje Bahco","Adhesivo de montaje Bahco con agarre inicial inmediato. Fuerte y versátil, ideal para pegar materiales como madera, metal, cerámica y plástico sin necesidad de clavos.",118.05,Bahco,"{""rosca"": ""UNC"", ""material"": ""Acero"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 3463}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00072,26,"Pintura para Exteriores Makita","Esmalte sintético Makita de alta resistencia. Proporciona una capa protectora duradera contra el desgaste, perfecta para metales y maderas.",61.37,Makita,"{""rosca"": ""Whitworth"", ""material"": ""Aluminio"", ""recubrimiento"": ""Sin recubrimiento"", ""peso_gramos"": 750}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00073,12,"Taladro Percutor de Titanio Bosch","Potente taladro percutor de la marca Bosch. Diseñado con una robusta carcasa de titanio y un acabado pavonado para máxima durabilidad. Ideal para perforaciones precisas.",106.69,Bosch,"{""rosca"": ""Whitworth"", ""material"": ""Titanio"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 1407}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00074,13,"Amoladora de Acero Bahco","Amoladora angular profesional Bahco. Su diseño ergonómico y su peso de 0.98 kg permiten un control preciso en trabajos de corte y desbaste. Construida con acero de alta resistencia.",12.78,Bahco,"{""rosca"": ""UNF"", ""material"": ""Acero"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 983}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00075,8,"Juego de Llaves Makita","Juego de llaves Makita fabricado en plástico reforzado con tratamiento pavonado. Esencial para trabajos de mecánica y mantenimiento general, ofreciendo un agarre seguro.",225.79,Makita,"{""rosca"": ""UNF"", ""material"": ""Plástico reforzado"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 4218}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00076,13,"Mini Amoladora de Latón Facom","Mini amoladora Facom, perfecta para trabajos de precisión. Fabricada en latón y con un acabado protector galvanizado, ofrece fiabilidad y un manejo cómodo para acabados detallados.",41.14,Facom,"{""rosca"": ""UNC"", ""material"": ""Latón"", ""recubrimiento"": ""Galvanizado"", ""peso_gramos"": 430}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00077,12,"Taladro Compacto Bosch","Taladro inalámbrico Bosch de alto rendimiento. Su construcción en plástico reforzado y su peso de 2.71 kg garantizan durabilidad y un manejo cómodo en lugares de difícil acceso.",33.61,Bosch,"{""rosca"": ""UNC"", ""material"": ""Plástico reforzado"", ""recubrimiento"": ""Galvanizado"", ""peso_gramos"": 2712}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00078,13,"Amoladora Angular de Latón Bahco","Amoladora angular profesional Bahco. Su diseño ergonómico y su peso de 2.54 kg permiten un control preciso en trabajos de corte y desbaste. Construida con latón de alta resistencia.",210.3,Bahco,"{""rosca"": ""UNF"", ""material"": ""Latón"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 2538}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00079,12,"Taladro Percutor de Aluminio Bahco","Potente taladro percutor de la marca Bahco. Diseñado con una robusta carcasa de aluminio y un acabado zincado para máxima durabilidad. Ideal para perforaciones precisas.",87.94,Bahco,"{""rosca"": ""Trapezoidal"", ""material"": ""Aluminio"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 3332}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00080,21,"Adhesivo Fuerte Einhell","Adhesivo de montaje Einhell con agarre inicial inmediato. Fuerte y versátil, ideal para pegar materiales como madera, metal, cerámica y plástico sin necesidad de clavos.",215.16,Einhell,"{""rosca"": ""UNC"", ""material"": ""Latón"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 3737}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00081,16,"Guantes Multiusos Facom","Guantes de trabajo multiusos Facom. Cómodos, flexibles y duraderos, proporcionan la protección necesaria para la manipulación segura de herramientas y materiales.",36.28,Facom,"{""rosca"": ""Whitworth"", ""material"": ""Plástico reforzado"", ""recubrimiento"": ""Galvanizado"", ""peso_gramos"": 1808}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00082,21,"Pegamento Universal Facom","Pegamento universal Facom de secado rápido y transparente. Proporciona una unión fuerte y duradera en segundos, indispensable en cualquier caja de herramientas.",56.72,Facom,"{""rosca"": ""Métrica"", ""material"": ""Latón"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 2429}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00083,12,"Taladro de Titanio Facom","Taladro inalámbrico Facom de alto rendimiento. Su construcción en titanio y su peso de 1.79 kg garantizan durabilidad y un manejo cómodo en lugares de difícil acceso.",103.14,Facom,"{""rosca"": ""Trapezoidal"", ""material"": ""Titanio"", ""recubrimiento"": ""Sin recubrimiento"", ""peso_gramos"": 1794}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00084,12,"Taladro Percutor de Acero Bosch","Taladro percutor profesional de la marca Bosch. Diseñado con una robusta carcasa de acero y un acabado galvanizado para máxima durabilidad. Ideal para perforaciones precisas.",96.51,Bosch,"{""rosca"": ""UNF"", ""material"": ""Acero"", ""recubrimiento"": ""Galvanizado"", ""peso_gramos"": 2582}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00085,16,"Guantes de Seguridad Einhell","Guantes de seguridad Einhell diseñados para una protección superior. Ofrecen un excelente agarre y resistencia a la abrasión, ideales para construcción o jardinería.",34.25,Einhell,"{""rosca"": ""Trapezoidal"", ""material"": ""Titanio"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 2892}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00086,1,"Pack de Tornillos UNF Makita","Paquete de tornillos Makita de alta resistencia. Fabricados en aluminio con un recubrimiento galvanizado, son ideales para fijaciones seguras en todo tipo de proyectos.",143.08,Makita,"{""rosca"": ""UNF"", ""material"": ""Aluminio"", ""recubrimiento"": ""Galvanizado"", ""peso_gramos"": 1731}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00087,21,"Adhesivo de Montaje Makita","Adhesivo de montaje Makita con agarre inicial inmediato. Fuerte y versátil, ideal para pegar materiales como madera, metal, cerámica y plástico sin necesidad de clavos.",202.97,Makita,"{""rosca"": ""Whitworth"", ""material"": ""Plástico reforzado"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 4256}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00088,8,"Llave de Latón Stanley","Llave combinada Stanley, forjada en latón de alta resistencia. Cuenta con un acabado zincado que protege contra el óxido y garantiza una larga vida útil.",46.74,Stanley,"{""rosca"": ""Whitworth"", ""material"": ""Latón"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 2567}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00089,8,"Juego de Llaves de Titanio Bosch","Juego de llaves Bosch fabricado en titanio con tratamiento pavonado. Esencial para trabajos de mecánica y mantenimiento general, ofreciendo un agarre seguro.",93.02,Bosch,"{""rosca"": ""Whitworth"", ""material"": ""Titanio"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 1611}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00090,21,"Adhesivo Universal Stanley","Pegamento universal Stanley de secado rápido y transparente. Proporciona una unión fuerte y duradera en segundos, indispensable en cualquier caja de herramientas.",71.15,Stanley,"{""rosca"": ""UNF"", ""material"": ""Aluminio"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 2816}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00091,12,"Taladro Inalámbrico Hilti","Taladro inalámbrico Hilti de alto rendimiento. Su construcción en aluminio y su peso de 1.82 kg garantizan durabilidad y un manejo cómodo en lugares de difícil acceso.",249.87,Hilti,"{""rosca"": ""Métrica"", ""material"": ""Aluminio"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 1820}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00092,8,"Juego de Llaves de Latón Facom","Juego de llaves Facom fabricado en latón con tratamiento sin recubrimiento. Esencial para trabajos de mecánica y mantenimiento general, ofreciendo un agarre seguro.",97.87,Facom,"{""rosca"": ""Whitworth"", ""material"": ""Latón"", ""recubrimiento"": ""Sin recubrimiento"", ""peso_gramos"": 2813}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00093,27,"Esmalte para Exteriores Bahco","Esmalte sintético Bahco de alta resistencia. Proporciona una capa protectora duradera contra el desgaste, perfecta para metales y maderas.",193.7,Bahco,"{""rosca"": ""Trapezoidal"", ""material"": ""Aluminio"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 768}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00094,16,"Guantes Multiusos Facom","Guantes de trabajo multiusos Facom. Cómodos, flexibles y duraderos, proporcionan la protección necesaria para la manipulación segura de herramientas y materiales.",155.64,Facom,"{""rosca"": ""Whitworth"", ""material"": ""Plástico reforzado"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 2042}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00095,1,"Tornillos Whitworth de Latón Bosch","Tornillo especializado Bosch con rosca tipo whitworth. Hecho de latón para una máxima durabilidad y con un acabado pavonado para una excelente protección contra la corrosión.",16.13,Bosch,"{""rosca"": ""Whitworth"", ""material"": ""Latón"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 3778}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00096,16,"Guantes de Trabajo Facom","Guantes de seguridad Facom diseñados para una protección superior. Ofrecen un excelente agarre y resistencia a la abrasión, ideales para construcción o jardinería.",201.0,Facom,"{""rosca"": ""UNC"", ""material"": ""Aluminio"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 1673}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00097,1,"Pack de Tornillos de Latón Facom","Paquete de tornillos Facom de alta resistencia. Fabricados en latón con un recubrimiento pavonado, son ideales para fijaciones seguras en todo tipo de proyectos.",91.03,Facom,"{""rosca"": ""UNF"", ""material"": ""Latón"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 4932}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00098,21,"Adhesivo Profesional Hilti","Adhesivo de montaje Hilti con agarre inicial inmediato. Fuerte y versátil, ideal para pegar materiales como madera, metal, cerámica y plástico sin necesidad de clavos.",47.18,Hilti,"{""rosca"": ""Métrica"", ""material"": ""Aluminio"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 1487}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00099,26,"Pintura Multiuso Einhell","Pintura acrílica Einhell de excelente cubrimiento y durabilidad. Ideal para proyectos de interior y exterior, ofreciendo un acabado profesional y resistente.",19.14,Einhell,"{""rosca"": ""UNC"", ""material"": ""Latón"", ""recubrimiento"": ""Sin recubrimiento"", ""peso_gramos"": 4142}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00100,13,"Amoladora Profesional Bosch","Amoladora angular profesional Bosch. Su diseño ergonómico y su peso de 4.65 kg permiten un control preciso en trabajos de corte y desbaste. Construida con aluminio de alta resistencia.",64.68,Bosch,"{""rosca"": ""UNF"", ""material"": ""Aluminio"", ""recubrimiento"": ""Sin recubrimiento"", ""peso_gramos"": 4647}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00101,16,"Guantes Multiusos Hilti","Guantes de trabajo multiusos Hilti. Cómodos, flexibles y duraderos, proporcionan la protección necesaria para la manipulación segura de herramientas y materiales.",112.36,Hilti,"{""rosca"": ""UNF"", ""material"": ""Aluminio"", ""recubrimiento"": ""Sin recubrimiento"", ""peso_gramos"": 2338}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00102,21,"Adhesivo Fuerte DeWalt","Adhesivo de montaje DeWalt con agarre inicial inmediato. Fuerte y versátil, ideal para pegar materiales como madera, metal, cerámica y plástico sin necesidad de clavos.",144.62,DeWalt,"{""rosca"": ""Whitworth"", ""material"": ""Plástico reforzado"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 4473}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00103,21,"Pegamento Universal Bahco","Pegamento universal Bahco de secado rápido y transparente. Proporciona una unión fuerte y duradera en segundos, indispensable en cualquier caja de herramientas.",147.52,Bahco,"{""rosca"": ""UNC"", ""material"": ""Aluminio"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 2020}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00104,1,"Tornillos de Aluminio Einhell","Tornillo especializado Einhell con rosca tipo trapezoidal. Hecho de aluminio para una máxima durabilidad y con un acabado galvanizado para una excelente protección contra la corrosión.",101.68,Einhell,"{""rosca"": ""Trapezoidal"", ""material"": ""Aluminio"", ""recubrimiento"": ""Galvanizado"", ""peso_gramos"": 3557}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00105,21,"Adhesivo de Montaje Bahco","Adhesivo de montaje Bahco con agarre inicial inmediato. Fuerte y versátil, ideal para pegar materiales como madera, metal, cerámica y plástico sin necesidad de clavos.",99.74,Bahco,"{""rosca"": ""UNF"", ""material"": ""Latón"", ""recubrimiento"": ""Galvanizado"", ""peso_gramos"": 1950}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00106,13,"Mini Amoladora DeWalt","Mini amoladora DeWalt, perfecta para trabajos de precisión. Fabricada en latón y con un acabado protector sin recubrimiento, ofrece fiabilidad y un manejo cómodo para acabados detallados.",82.76,DeWalt,"{""rosca"": ""Whitworth"", ""material"": ""Latón"", ""recubrimiento"": ""Sin recubrimiento"", ""peso_gramos"": 2706}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00107,8,"Juego de Llaves de Titanio Bosch","Juego de llaves Bosch fabricado en titanio con tratamiento pavonado. Esencial para trabajos de mecánica y mantenimiento general, ofreciendo un agarre seguro.",248.55,Bosch,"{""rosca"": ""Trapezoidal"", ""material"": ""Titanio"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 111}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00108,21,"Adhesivo Profesional Facom","Adhesivo de montaje Facom con agarre inicial inmediato. Fuerte y versátil, ideal para pegar materiales como madera, metal, cerámica y plástico sin necesidad de clavos.",216.96,Facom,"{""rosca"": ""UNF"", ""material"": ""Titanio"", ""recubrimiento"": ""Sin recubrimiento"", ""peso_gramos"": 1041}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00109,13,"Amoladora de Acero Bahco","Amoladora angular profesional Bahco. Su diseño ergonómico y su peso de 4.34 kg permiten un control preciso en trabajos de corte y desbaste. Construida con acero de alta resistencia.",190.35,Bahco,"{""rosca"": ""UNF"", ""material"": ""Acero"", ""recubrimiento"": ""Sin recubrimiento"", ""peso_gramos"": 4339}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00110,13,"Amoladora Profesional Hilti","Amoladora angular profesional Hilti. Su diseño ergonómico y su peso de 1.19 kg permiten un control preciso en trabajos de corte y desbaste. Construida con acero de alta resistencia.",129.36,Hilti,"{""rosca"": ""UNC"", ""material"": ""Acero"", ""recubrimiento"": ""Galvanizado"", ""peso_gramos"": 1187}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00111,16,"Guantes de Protección Bahco","Guantes de seguridad Bahco diseñados para una protección superior. Ofrecen un excelente agarre y resistencia a la abrasión, ideales para construcción o jardinería.",154.14,Bahco,"{""rosca"": ""Trapezoidal"", ""material"": ""Plástico reforzado"", ""recubrimiento"": ""Galvanizado"", ""peso_gramos"": 4491}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00112,27,"Esmalte Sintético Einhell","Esmalte sintético Einhell de alta resistencia. Proporciona una capa protectora duradera contra el desgaste, perfecta para metales y maderas.",187.77,Einhell,"{""rosca"": ""Whitworth"", ""material"": ""Acero"", ""recubrimiento"": ""Sin recubrimiento"", ""peso_gramos"": 835}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00113,13,"Amoladora Angular Stanley","Amoladora angular profesional Stanley. Su diseño ergonómico y su peso de 3.04 kg permiten un control preciso en trabajos de corte y desbaste. Construida con aluminio de alta resistencia.",161.86,Stanley,"{""rosca"": ""Whitworth"", ""material"": ""Aluminio"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 3044}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00114,26,"Pintura Acrílica Facom","Pintura acrílica Facom de excelente cubrimiento y durabilidad. Ideal para proyectos de interior y exterior, ofreciendo un acabado profesional y resistente.",73.98,Facom,"{""rosca"": ""Whitworth"", ""material"": ""Plástico reforzado"", ""recubrimiento"": ""Galvanizado"", ""peso_gramos"": 3211}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00115,16,"Guantes Multiusos Facom","Guantes de trabajo multiusos Facom. Cómodos, flexibles y duraderos, proporcionan la protección necesaria para la manipulación segura de herramientas y materiales.",240.99,Facom,"{""rosca"": ""UNC"", ""material"": ""Plástico reforzado"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 204}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00116,1,"Pack de Tornillos UNF de Titanio Facom","Paquete de tornillos Facom de alta resistencia. Fabricados en titanio con un recubrimiento zincado, son ideales para fijaciones seguras en todo tipo de proyectos.",184.01,Facom,"{""rosca"": ""UNF"", ""material"": ""Titanio"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 463}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00117,21,"Adhesivo de Montaje Facom","Adhesivo de montaje Facom con agarre inicial inmediato. Fuerte y versátil, ideal para pegar materiales como madera, metal, cerámica y plástico sin necesidad de clavos.",18.95,Facom,"{""rosca"": ""Trapezoidal"", ""material"": ""Titanio"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 4834}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00118,26,"Pintura para Metales de Titanio Bahco","Esmalte sintético Bahco de alta resistencia. Proporciona una capa protectora duradera contra el desgaste, perfecta para metales y maderas.",109.01,Bahco,"{""rosca"": ""Trapezoidal"", ""material"": ""Titanio"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 4904}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00119,12,"Taladro Percutor Makita","Potente taladro percutor de la marca Makita. Diseñado con una robusta carcasa de plástico reforzado y un acabado pavonado para máxima durabilidad. Ideal para perforaciones precisas.",243.82,Makita,"{""rosca"": ""Whitworth"", ""material"": ""Plástico reforzado"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 3245}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00120,16,"Guantes de Trabajo Bahco","Guantes de trabajo multiusos Bahco. Cómodos, flexibles y duraderos, proporcionan la protección necesaria para la manipulación segura de herramientas y materiales.",240.67,Bahco,"{""rosca"": ""Trapezoidal"", ""material"": ""Plástico reforzado"", ""recubrimiento"": ""Sin recubrimiento"", ""peso_gramos"": 3828}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00121,21,"Adhesivo Universal Makita","Pegamento universal Makita de secado rápido y transparente. Proporciona una unión fuerte y duradera en segundos, indispensable en cualquier caja de herramientas.",62.26,Makita,"{""rosca"": ""Métrica"", ""material"": ""Aluminio"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 1066}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00122,21,"Adhesivo de Montaje DeWalt","Adhesivo de montaje DeWalt con agarre inicial inmediato. Fuerte y versátil, ideal para pegar materiales como madera, metal, cerámica y plástico sin necesidad de clavos.",209.93,DeWalt,"{""rosca"": ""UNF"", ""material"": ""Acero"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 294}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00123,16,"Guantes de Seguridad Einhell","Guantes de seguridad Einhell diseñados para una protección superior. Ofrecen un excelente agarre y resistencia a la abrasión, ideales para construcción o jardinería.",178.74,Einhell,"{""rosca"": ""Whitworth"", ""material"": ""Aluminio"", ""recubrimiento"": ""Galvanizado"", ""peso_gramos"": 3283}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00124,1,"Tornillos Métricos de Titanio DeWalt","Tornillo especializado DeWalt con rosca tipo métrica. Hecho de titanio para una máxima durabilidad y con un acabado galvanizado para una excelente protección contra la corrosión.",11.48,DeWalt,"{""rosca"": ""Métrica"", ""material"": ""Titanio"", ""recubrimiento"": ""Galvanizado"", ""peso_gramos"": 836}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00125,1,"Tornillos UNC Einhell","Tornillo especializado Einhell con rosca tipo unc. Hecho de plástico reforzado para una máxima durabilidad y con un acabado pavonado para una excelente protección contra la corrosión.",172.22,Einhell,"{""rosca"": ""UNC"", ""material"": ""Plástico reforzado"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 1565}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00126,21,"Pegamento Universal Hilti","Pegamento universal Hilti de secado rápido y transparente. Proporciona una unión fuerte y duradera en segundos, indispensable en cualquier caja de herramientas.",69.12,Hilti,"{""rosca"": ""Métrica"", ""material"": ""Plástico reforzado"", ""recubrimiento"": ""Sin recubrimiento"", ""peso_gramos"": 1369}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00127,26,"Pintura para Exteriores Hilti","Esmalte sintético Hilti de alta resistencia. Proporciona una capa protectora duradera contra el desgaste, perfecta para metales y maderas.",12.72,Hilti,"{""rosca"": ""Trapezoidal"", ""material"": ""Plástico reforzado"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 4616}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00128,12,"Taladro Inalámbrico Bahco","Taladro inalámbrico Bahco de alto rendimiento. Su construcción en plástico reforzado y su peso de 2.37 kg garantizan durabilidad y un manejo cómodo en lugares de difícil acceso.",134.26,Bahco,"{""rosca"": ""Trapezoidal"", ""material"": ""Plástico reforzado"", ""recubrimiento"": ""Galvanizado"", ""peso_gramos"": 2371}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00129,1,"Pack de Tornillos de Titanio DeWalt","Paquete de tornillos DeWalt de alta resistencia. Fabricados en titanio con un recubrimiento sin recubrimiento, son ideales para fijaciones seguras en todo tipo de proyectos.",1.9,DeWalt,"{""rosca"": ""Métrica"", ""material"": ""Titanio"", ""recubrimiento"": ""Sin recubrimiento"", ""peso_gramos"": 910}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00130,8,"Juego de Llaves de Latón DeWalt","Juego de llaves DeWalt fabricado en latón con tratamiento zincado. Esencial para trabajos de mecánica y mantenimiento general, ofreciendo un agarre seguro.",63.2,DeWalt,"{""rosca"": ""Whitworth"", ""material"": ""Latón"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 4248}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00131,13,"Mini Amoladora de Titanio Facom","Mini amoladora Facom, perfecta para trabajos de precisión. Fabricada en titanio y con un acabado protector galvanizado, ofrece fiabilidad y un manejo cómodo para acabados detallados.",131.17,Facom,"{""rosca"": ""Trapezoidal"", ""material"": ""Titanio"", ""recubrimiento"": ""Galvanizado"", ""peso_gramos"": 2392}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00132,16,"Guantes de Protección Facom","Guantes de seguridad Facom diseñados para una protección superior. Ofrecen un excelente agarre y resistencia a la abrasión, ideales para construcción o jardinería.",35.78,Facom,"{""rosca"": ""Whitworth"", ""material"": ""Aluminio"", ""recubrimiento"": ""Sin recubrimiento"", ""peso_gramos"": 973}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00133,8,"Llave de Vaso Métrica Facom","Llave combinada Facom, forjada en acero de alta resistencia. Cuenta con un acabado zincado que protege contra el óxido y garantiza una larga vida útil.",162.78,Facom,"{""rosca"": ""Métrica"", ""material"": ""Acero"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 127}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00134,26,"Pintura para Metales Facom","Pintura acrílica Facom de excelente cubrimiento y durabilidad. Ideal para proyectos de interior y exterior, ofreciendo un acabado profesional y resistente.",109.1,Facom,"{""rosca"": ""Whitworth"", ""material"": ""Acero"", ""recubrimiento"": ""Sin recubrimiento"", ""peso_gramos"": 4338}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00135,12,"Taladro Percutor Hilti","Potente taladro percutor de la marca Hilti. Diseñado con una robusta carcasa de aluminio y un acabado galvanizado para máxima durabilidad. Ideal para perforaciones precisas.",213.95,Hilti,"{""rosca"": ""Whitworth"", ""material"": ""Aluminio"", ""recubrimiento"": ""Galvanizado"", ""peso_gramos"": 1689}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00136,27,"Esmalte para Exteriores Bahco","Esmalte sintético Bahco de alta resistencia. Proporciona una capa protectora duradera contra el desgaste, perfecta para metales y maderas.",74.32,Bahco,"{""rosca"": ""Trapezoidal"", ""material"": ""Latón"", ""recubrimiento"": ""Galvanizado"", ""peso_gramos"": 3934}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00137,26,"Pintura Acrílica Bosch","Pintura acrílica Bosch de excelente cubrimiento y durabilidad. Ideal para proyectos de interior y exterior, ofreciendo un acabado profesional y resistente.",160.78,Bosch,"{""rosca"": ""Whitworth"", ""material"": ""Plástico reforzado"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 3449}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00138,26,"Pintura de Titanio Facom","Esmalte sintético Facom de alta resistencia. Proporciona una capa protectora duradera contra el desgaste, perfecta para metales y maderas.",207.44,Facom,"{""rosca"": ""Whitworth"", ""material"": ""Titanio"", ""recubrimiento"": ""Sin recubrimiento"", ""peso_gramos"": 4677}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00139,26,"Pintura para Plástico Facom","Pintura acrílica Facom de excelente cubrimiento y durabilidad. Ideal para proyectos de interior y exterior, ofreciendo un acabado profesional y resistente.",80.65,Facom,"{""rosca"": ""Métrica"", ""material"": ""Plástico reforzado"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 4403}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00140,16,"Guantes de Trabajo Hilti","Guantes de trabajo multiusos Hilti. Cómodos, flexibles y duraderos, proporcionan la protección necesaria para la manipulación segura de herramientas y materiales.",62.37,Hilti,"{""rosca"": ""Trapezoidal"", ""material"": ""Acero"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 483}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00141,26,"Pintura Multiuso Einhell","Esmalte sintético Einhell de alta resistencia. Proporciona una capa protectora duradera contra el desgaste, perfecta para metales y maderas.",17.09,Einhell,"{""rosca"": ""Whitworth"", ""material"": ""Aluminio"", ""recubrimiento"": ""Galvanizado"", ""peso_gramos"": 2971}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
